Expedition,Latitude,Longitude,Depth,NO3,d15N
CoFeMUG,-12,-20,3940,23.3,4.9
CoFeMUG,-12,-20,3450.4,22.9,4.9
CoFeMUG,-12,-20,2960.8,23,4.9
CoFeMUG,-12,-20,2470,22.5,5
CoFeMUG,-12,-20,1978.1,22.1,5
CoFeMUG,-12,-20,1486.1,24.9,5.2
CoFeMUG,-12,-20,990.9,33.9,5.9
CoFeMUG,-12,-20,792.9,35.5,6.1
CoFeMUG,-12,-20,693.8,35.4,6.1
CoFeMUG,-12,-20,594.7,34.5,6.2
CoFeMUG,-12,-20,495.5,34.2,6.3
CoFeMUG,-12,-20,396.3,30.6,6.4
CoFeMUG,-12,-20,298.1,27.2,6.3
CoFeMUG,-12,-20,197.8,16.9,6.4
CoFeMUG,-12,-20,149.1,7.8,6.5
CoFeMUG,-12,-20,129.2,4.8,6.9
CoFeMUG,-12.5,-17.5,791.9,35.5,6
CoFeMUG,-12.5,-17.5,594.7,35.2,6.1
CoFeMUG,-12.5,-17.5,397.3,34,6.2
CoFeMUG,-12.5,-17.5,196.8,19.7,6.2
CoFeMUG,-12.5,-17.5,148.1,10.2,6.4
CoFeMUG,-12.5,-17.5,128.2,6.1,6.3
CoFeMUG,-12.5,-17.5,109.3,1.4,8.6
CoFeMUG,-12.5,-15,2805.8,23.3,4.9
CoFeMUG,-12.5,-15,2470.9,23.1,4.9
CoFeMUG,-12.5,-15,2224.2,22.8,4.9
CoFeMUG,-12.5,-15,1978.1,22.4,5
CoFeMUG,-12.5,-15,1731.7,23,5
CoFeMUG,-12.5,-15,1485.1,25.1,5.3
CoFeMUG,-12.5,-15,990.9,34.5,5.9
CoFeMUG,-12.5,-15,891.9,35.4,6
CoFeMUG,-12.5,-15,792.9,35.9,6
CoFeMUG,-12.5,-15,694.8,36.3,6.1
CoFeMUG,-12.5,-15,594.7,36.6,6.2
CoFeMUG,-12.5,-15,496.5,35.5,6.2
CoFeMUG,-12.5,-15,396.3,33.7,6.2
CoFeMUG,-12.5,-15,298.1,30.7,6.3
CoFeMUG,-12.5,-15,198.8,25.5,6.1
CoFeMUG,-12.5,-15,149.1,13.4,6.2
CoFeMUG,-12.5,-15,108.3,4.1,7.5
CoFeMUG,-12.5,-15,93.4,1,11.1
CoFeMUG,-12.5,-12.5,793.9,37.5,6
CoFeMUG,-12.5,-12.5,594.7,37.1,6
CoFeMUG,-12.5,-12.5,397.3,35.8,6.3
CoFeMUG,-12.5,-12.5,197.8,16.2,6.3
CoFeMUG,-12.5,-12.5,149.1,16,6.3
CoFeMUG,-12.5,-12.5,109.3,5.1,7.1
CoFeMUG,-12.5,-12.5,93.4,1.7,9.1
CoFeMUG,-12.5,-10,3899.9,23.4,5
CoFeMUG,-12.5,-10,3450.4,22.8,4.9
CoFeMUG,-12.5,-10,2961.7,23.3,5
CoFeMUG,-12.5,-10,2470,22.8,5
CoFeMUG,-12.5,-10,1978.1,22,5.1
CoFeMUG,-12.5,-10,1485.1,24.6,5.4
CoFeMUG,-12.5,-10,792.9,35.5,6.2
CoFeMUG,-12.5,-10,693.8,35.8,6.2
CoFeMUG,-12.5,-10,594.7,35.9,6.3
CoFeMUG,-12.5,-10,495.5,35.7,6.4
CoFeMUG,-12.5,-10,396.3,33.6,6.3
CoFeMUG,-12.5,-10,298.1,34,6.2
CoFeMUG,-12.5,-10,198.8,26.6,6.1
CoFeMUG,-12.5,-10,149.1,17.6,6.2
CoFeMUG,-12.5,-10,109.3,8.3,6.7
CoFeMUG,-12.5,-10,88.5,3.2,9
CoFeMUG,-12.5,-10,68.6,0.2,16.9
CoFeMUG,-12.5,-7.5,792.9,36.5,6.3
CoFeMUG,-12.5,-7.5,594.7,39.2,6.5
CoFeMUG,-12.5,-7.5,396.3,36.8,6.4
CoFeMUG,-12.5,-7.5,197.8,30.5,6
CoFeMUG,-12.5,-7.5,149.1,30.2,5.8
CoFeMUG,-12.5,-7.5,108.3,18.3,5.8
CoFeMUG,-12.5,-7.5,88.5,7,6.6
CoFeMUG,-12.5,-7.5,69.6,0.9,13.3
CoFeMUG,-12.5,-5,2865.6,23.8,4.6
CoFeMUG,-12.5,-5,2667.4,23.6,4.5
CoFeMUG,-12.5,-5,2470.9,23.4,5
CoFeMUG,-12.5,-5,1978.1,23.8,5.2
CoFeMUG,-12.5,-5,1485.1,26.5,5.4
CoFeMUG,-12.5,-5,989.9,35.4,6
CoFeMUG,-12.5,-5,793.9,37.6,6.1
CoFeMUG,-12.5,-5,694.8,38.6,6.2
CoFeMUG,-12.5,-5,595.7,39.1,6.3
CoFeMUG,-12.5,-5,496.5,38.6,6.4
CoFeMUG,-12.5,-5,445.9,37.7,6.3
CoFeMUG,-12.5,-5,396.3,36.3,6.2
CoFeMUG,-12.5,-5,347.7,36.2,6.3
CoFeMUG,-12.5,-5,296.1,35.1,6.1
CoFeMUG,-12.5,-5,197.8,17.1,5.9
CoFeMUG,-12.5,-5,149.1,27.4,5.8
CoFeMUG,-12.5,-5,109.3,20,5.9
CoFeMUG,-12.5,-5,89.5,15.6,6.1
CoFeMUG,-12.5,-5,69.6,4.2,8.3
CoFeMUG,-13.25,-2.5,197.8,30.2,6.2
CoFeMUG,-13.25,-2.5,148.1,26.1,5.9
CoFeMUG,-13.25,-2.5,108.3,16.7,6.2
CoFeMUG,-13.25,-2.5,69.6,3.8,9.3
CoFeMUG,-13.25,-2.5,56.7,1.5,14
CoFeMUG,-13.25,0,5016.7,NaN,4.9
CoFeMUG,-13.25,0,4426.3,NaN,4.9
CoFeMUG,-13.25,0,3938.8,NaN,4.9
CoFeMUG,-13.25,0,3451.2,NaN,5
CoFeMUG,-13.25,0,2961.6,NaN,5
CoFeMUG,-13.25,0,2469.9,NaN,5
CoFeMUG,-13.25,0,1978,NaN,5.1
CoFeMUG,-13.25,0,1485,NaN,5.4
CoFeMUG,-13.25,0,1238.1,NaN,5.7
CoFeMUG,-13.25,0,990.9,NaN,6
CoFeMUG,-13.25,0,792.9,NaN,6.2
CoFeMUG,-13.25,0,595.7,39.7,6.4
CoFeMUG,-13.25,0,396.3,38,6.3
CoFeMUG,-13.25,0,198.7,NaN,6
CoFeMUG,-13.25,0,149.1,NaN,5.8
CoFeMUG,-13.25,0,128.2,NaN,5.7
CoFeMUG,-13.25,0,109.3,NaN,5.6
CoFeMUG,-13.25,0,69.6,10.5,6.6
CoFeMUG,-13.25,0,53.7,NaN,9.9
CoFeMUG,-13.75,2.5,792.8,39.3,6.2
CoFeMUG,-13.75,2.5,594.7,41.1,6.3
CoFeMUG,-13.75,2.5,397.3,40.3,6.4
CoFeMUG,-13.75,2.5,197.8,33.6,5.7
CoFeMUG,-13.75,2.5,148.1,32.1,5.6
CoFeMUG,-13.75,2.5,108.3,28.6,5.5
CoFeMUG,-13.75,2.5,69.6,9.3,9.3
CoFeMUG,-13.75,2.5,54.7,7.8,10.7
CoFeMUG,-13.75,2.5,39.8,2,14
CoFeMUG,-13.75,2.5,19.9,0.6,22
CoFeMUG,-13.75,2.5,9.9,0.4,22.2
CoFeMUG,-13.6,5,5016.6,24.3,5
CoFeMUG,-13.6,5,4426.2,24.1,4.9
CoFeMUG,-13.6,5,3938.8,23.9,5
CoFeMUG,-13.6,5,3450.2,24.5,4.9
CoFeMUG,-13.6,5,2960.6,23.3,5
CoFeMUG,-13.6,5,2470.8,23.6,5
CoFeMUG,-13.6,5,1978,16.4,5.1
CoFeMUG,-13.6,5,1485,26.7,5.3
CoFeMUG,-13.6,5,1238.1,31.4,5.6
CoFeMUG,-13.6,5,991.8,35.9,5.9
CoFeMUG,-13.6,5,793.8,39.8,6.2
CoFeMUG,-13.6,5,594.7,41.2,6.4
CoFeMUG,-13.6,5,396.3,40.4,6.3
CoFeMUG,-13.6,5,227.5,17.5,6.1
CoFeMUG,-13.6,5,149.1,31.6,5.8
CoFeMUG,-13.6,5,129.2,29.4,5.8
CoFeMUG,-13.6,5,109.3,30,5.7
CoFeMUG,-13.6,5,69.6,28.5,5.4
CoFeMUG,-13.6,5,53.7,25.2,5.6
CoFeMUG,-13.6,5,39.8,13.3,7.6
CoFeMUG,-13.6,5,19.9,0.3,12
CoFeMUG,-14.25,7.5,595.6,41.6,6.4
CoFeMUG,-14.25,7.5,397.3,39.7,6.3
CoFeMUG,-14.25,7.5,228.5,34.1,5.9
CoFeMUG,-14.25,7.5,149.1,32.3,5.9
CoFeMUG,-14.25,7.5,128.2,31.7,5.8
CoFeMUG,-14.25,7.5,108.3,30.6,5.7
CoFeMUG,-14.25,7.5,69.6,27,5.5
CoFeMUG,-14.25,7.5,54.7,15.5,6.6
CoFeMUG,-14.25,7.5,39.8,4.6,11.3
CoFeMUG,-14.25,7.5,19.9,0.3,22.1
CoFeMUG,-14.25,7.5,8.9,0.2,22.4
CoFeMUG,-14.75,10,3550.8,24.6,5
CoFeMUG,-14.75,10,3353.2,24.2,5.1
CoFeMUG,-14.75,10,2961.4,23.8,5.1
CoFeMUG,-14.75,10,2470.7,23.6,5
CoFeMUG,-14.75,10,1977.9,23.3,5.1
CoFeMUG,-14.75,10,1485.9,26.7,5.4
CoFeMUG,-14.75,10,1238,31.3,5.7
CoFeMUG,-14.75,10,990.8,19,5.9
CoFeMUG,-14.75,10,792.8,41.1,6.2
CoFeMUG,-14.75,10,595.6,41.5,6.4
CoFeMUG,-14.75,10,396.3,40.3,6.4
CoFeMUG,-14.75,10,297,37.3,6
CoFeMUG,-14.75,10,198.7,32.1,5.8
CoFeMUG,-14.75,10,149.1,29.1,5.7
CoFeMUG,-14.75,10,129.2,28.9,5.7
CoFeMUG,-14.75,10,109.3,28.2,5.6
CoFeMUG,-14.75,10,69.6,27.5,5.4
CoFeMUG,-14.75,10,54.7,27.3,5.3
CoFeMUG,-14.75,10,39.8,23.7,5.7
CoFeMUG,-14.75,10,28.8,10.5,10.1
CoFeMUG,-14.75,10,19.9,8.1,11.4
CoFeMUG,-17.5,11.25,188.8,30.6,5.9
CoFeMUG,-17.5,11.25,149.1,29.1,6
CoFeMUG,-17.5,11.25,69.6,25.3,6.9
CoFeMUG,-17.5,11.25,28.8,22.9,7.3
CoFeMUG,-17.5,11.25,10.9,21.9,8.3
CoFeMUG,-14.75,11.5,792.8,38.9,6.3
CoFeMUG,-14.75,11.5,594.6,41.7,6.4
CoFeMUG,-14.75,11.5,396.3,36.8,6.2
CoFeMUG,-14.75,11.5,298,34.5,6
CoFeMUG,-14.75,11.5,198.7,29.6,5.7
CoFeMUG,-14.75,11.5,149.1,28.5,5.3
CoFeMUG,-14.75,11.5,109.3,27.7,5.2
CoFeMUG,-14.75,11.5,69.6,22.3,5.6
CoFeMUG,-14.75,11.5,53.7,20,6
CoFeMUG,-14.75,11.5,16.9,6.9,8.1
CoFeMUG,-14.75,11.5,9.9,5.5,10.1
GOSHIP A16N,61.6141,-19.9961,2069.3,14.9,4.9
GOSHIP A16N,61.6141,-19.9961,1849,15,5
GOSHIP A16N,61.6141,-19.9961,1700.3,15.9,4.8
GOSHIP A16N,61.6141,-19.9961,1599.5,15.4,4.8
GOSHIP A16N,61.6141,-19.9961,1448.6,16.3,4.8
GOSHIP A16N,61.6141,-19.9961,1249.1,15.9,4.8
GOSHIP A16N,61.6141,-19.9961,1036.7,15.9,4.9
GOSHIP A16N,61.6141,-19.9961,885.2,17.5,4.8
GOSHIP A16N,61.6141,-19.9961,723,17.4,4.8
GOSHIP A16N,61.6141,-19.9961,617.1,17.1,4.8
GOSHIP A16N,61.6141,-19.9961,543.4,15.7,4.9
GOSHIP A16N,61.6141,-19.9961,468.4,14.9,4.9
GOSHIP A16N,61.6141,-19.9961,393.1,14.2,4.8
GOSHIP A16N,61.6141,-19.9961,311.3,12.8,4.8
GOSHIP A16N,61.6141,-19.9961,261.3,12.6,4.9
GOSHIP A16N,61.6141,-19.9961,204.8,12,4.8
GOSHIP A16N,61.6141,-19.9961,179.9,11.8,4.8
GOSHIP A16N,61.6141,-19.9961,154.3,11.6,4.7
GOSHIP A16N,61.6141,-19.9961,129.8,11.4,4.7
GOSHIP A16N,61.6141,-19.9961,104.6,11.2,4.8
GOSHIP A16N,61.6141,-19.9961,80,11.2,4.9
GOSHIP A16N,61.6141,-19.9961,54.3,8.7,5.6
GOSHIP A16N,61.6141,-19.9961,26.2,7.2,7.8
GOSHIP A16N,61.6141,-19.9961,2.5,3.2,16.2
GOSHIP A16N,60.9981,-20.0049,2414.9,15,4.8
GOSHIP A16N,60.9981,-20.0049,2147.8,15.4,4.8
GOSHIP A16N,60.9981,-20.0049,1848.9,16.9,4.8
GOSHIP A16N,60.9981,-20.0049,1658.2,17.3,4.8
GOSHIP A16N,60.9981,-20.0049,1386.5,17.3,4.8
GOSHIP A16N,60.9981,-20.0049,1235.9,17.4,4.8
GOSHIP A16N,60.9981,-20.0049,1087.9,17.6,4.7
GOSHIP A16N,60.9981,-20.0049,938.2,17.9,4.8
GOSHIP A16N,60.9981,-20.0049,743.7,18.4,4.8
GOSHIP A16N,60.9981,-20.0049,673.9,17.4,4.8
GOSHIP A16N,60.9981,-20.0049,567.1,16.3,4.8
GOSHIP A16N,60.9981,-20.0049,493.3,15.5,4.8
GOSHIP A16N,60.9981,-20.0049,417,14.4,4.5
GOSHIP A16N,60.9981,-20.0049,342.2,14,4.8
GOSHIP A16N,60.9981,-20.0049,259.8,12.8,4.8
GOSHIP A16N,60.9981,-20.0049,202.1,13,4.7
GOSHIP A16N,60.9981,-20.0049,179.4,13.1,4.7
GOSHIP A16N,60.9981,-20.0049,155.4,12.4,4.8
GOSHIP A16N,60.9981,-20.0049,130.2,12.1,4.8
GOSHIP A16N,60.9981,-20.0049,105,11.5,4.8
GOSHIP A16N,60.9981,-20.0049,79.7,10.6,5.1
GOSHIP A16N,60.9981,-20.0049,54.3,8,6
GOSHIP A16N,60.9981,-20.0049,27.5,6.8,7.8
GOSHIP A16N,60.9981,-20.0049,2.1,4,13.6
GOSHIP A16N,59.4972,-19.9973,2798.4,15.3,4.9
GOSHIP A16N,59.4972,-19.9973,2698.3,16.9,4.8
GOSHIP A16N,59.4972,-19.9973,2300.8,16.3,4.8
GOSHIP A16N,59.4972,-19.9973,1899.7,16.9,4.8
GOSHIP A16N,59.4972,-19.9973,1539.7,17.1,4.8
GOSHIP A16N,59.4972,-19.9973,1378.1,17.1,4.8
GOSHIP A16N,59.4972,-19.9973,1158,17.2,4.8
GOSHIP A16N,59.4972,-19.9973,1009.1,17.5,4.8
GOSHIP A16N,59.4972,-19.9973,859.6,17.7,4.8
GOSHIP A16N,59.4972,-19.9973,722.4,18.3,4.9
GOSHIP A16N,59.4972,-19.9973,622.9,18.3,4.8
GOSHIP A16N,59.4972,-19.9973,529.6,17.9,4.8
GOSHIP A16N,59.4972,-19.9973,451.2,16.5,4.8
GOSHIP A16N,59.4972,-19.9973,378.9,14.7,4.8
GOSHIP A16N,59.4972,-19.9973,303.4,15.1,4.8
GOSHIP A16N,59.4972,-19.9973,237.2,14.1,4.8
GOSHIP A16N,59.4972,-19.9973,184.8,13.3,4.7
GOSHIP A16N,59.4972,-19.9973,143.1,12.4,4.9
GOSHIP A16N,59.4972,-19.9973,118.5,12.1,4.9
GOSHIP A16N,59.4972,-19.9973,93.3,11.4,5.2
GOSHIP A16N,59.4972,-19.9973,69.2,8.4,6
GOSHIP A16N,59.4972,-19.9973,43.1,7.5,7.2
GOSHIP A16N,59.4972,-19.9973,21.3,1.6,13.4
GOSHIP A16N,59.4972,-19.9973,2.9,1.4,13.9
GOSHIP A16N,58.0017,-20.0016,1646.9,17.4,4.8
GOSHIP A16N,58.0017,-20.0016,1473.9,17.3,4.8
GOSHIP A16N,58.0017,-20.0016,1324.2,17.3,4.8
GOSHIP A16N,58.0017,-20.0016,1173.7,17.4,4.7
GOSHIP A16N,58.0017,-20.0016,1036.2,17.7,4.8
GOSHIP A16N,58.0017,-20.0016,887.3,18.1,4.9
GOSHIP A16N,58.0017,-20.0016,723.8,18.4,4.8
GOSHIP A16N,58.0017,-20.0016,617.6,18.3,4.8
GOSHIP A16N,58.0017,-20.0016,518.5,17.8,4.8
GOSHIP A16N,58.0017,-20.0016,464,16.7,4.8
GOSHIP A16N,58.0017,-20.0016,389.1,14,4.7
GOSHIP A16N,58.0017,-20.0016,360,13.6,4.7
GOSHIP A16N,58.0017,-20.0016,254.6,12,4.7
GOSHIP A16N,58.0017,-20.0016,229.9,11.9,4.7
GOSHIP A16N,58.0017,-20.0016,204.8,11.9,4.7
GOSHIP A16N,58.0017,-20.0016,179.9,11.6,4.7
GOSHIP A16N,58.0017,-20.0016,154.9,11.6,4.8
GOSHIP A16N,58.0017,-20.0016,130,11.4,4.7
GOSHIP A16N,58.0017,-20.0016,104.1,11.4,4.8
GOSHIP A16N,58.0017,-20.0016,83.4,11,4.8
GOSHIP A16N,58.0017,-20.0016,63.2,8,6.3
GOSHIP A16N,58.0017,-20.0016,44.2,7.3,7.4
GOSHIP A16N,58.0017,-20.0016,21.2,2.7,12.3
GOSHIP A16N,58.0017,-20.0016,3.4,1.3,16.8
GOSHIP A16N,54.9992,-19.9934,1659.2,17.4,4.8
GOSHIP A16N,54.9992,-19.9934,1415.6,17.5,4.8
GOSHIP A16N,54.9992,-19.9934,1219.9,17.5,4.8
GOSHIP A16N,54.9992,-19.9934,1011.9,18.3,4.8
GOSHIP A16N,54.9992,-19.9934,866.2,18.4,4.8
GOSHIP A16N,54.9992,-19.9934,673,17.7,4.7
GOSHIP A16N,54.9992,-19.9934,602.6,13.6,4.6
GOSHIP A16N,54.9992,-19.9934,531.3,12.7,4.6
GOSHIP A16N,54.9992,-19.9934,421.6,11,4.4
GOSHIP A16N,54.9992,-19.9934,383.8,11.1,4.6
GOSHIP A16N,54.9992,-19.9934,305.1,10.9,4.5
GOSHIP A16N,54.9992,-19.9934,255.5,10.6,4.6
GOSHIP A16N,54.9992,-19.9934,193.6,10.2,4.7
GOSHIP A16N,54.9992,-19.9934,176.9,10.2,4.7
GOSHIP A16N,54.9992,-19.9934,151.7,10.4,4.5
GOSHIP A16N,54.9992,-19.9934,127.8,10.3,4.7
GOSHIP A16N,54.9992,-19.9934,101.6,10.2,4.6
GOSHIP A16N,54.9992,-19.9934,82.6,10.2,4.6
GOSHIP A16N,54.9992,-19.9934,64.1,10.2,4.5
GOSHIP A16N,54.9992,-19.9934,42.6,7.9,4.5
GOSHIP A16N,54.9992,-19.9934,20.7,4.6,8.9
GOSHIP A16N,53.5008,-19.9968,2308.1,18.3,4.8
GOSHIP A16N,53.5008,-19.9968,2071.4,17.1,4.8
GOSHIP A16N,53.5008,-19.9968,1857,17.1,4.8
GOSHIP A16N,53.5008,-19.9968,1643.3,17.3,4.8
GOSHIP A16N,53.5008,-19.9968,1429.4,17.3,4.8
GOSHIP A16N,53.5008,-19.9968,1211.3,17.4,4.8
GOSHIP A16N,53.5008,-19.9968,1016.1,17.6,4.8
GOSHIP A16N,53.5008,-19.9968,854.8,18,4.9
GOSHIP A16N,53.5008,-19.9968,709.5,18.4,4.8
GOSHIP A16N,53.5008,-19.9968,612.5,18.5,4.9
GOSHIP A16N,53.5008,-19.9968,529.8,18,4.8
GOSHIP A16N,53.5008,-19.9968,451.6,18,4.8
GOSHIP A16N,53.5008,-19.9968,374,18.1,4.9
GOSHIP A16N,53.5008,-19.9968,302.9,16,4.7
GOSHIP A16N,53.5008,-19.9968,249.9,14.3,4.6
GOSHIP A16N,53.5008,-19.9968,205.2,13.4,4.6
GOSHIP A16N,53.5008,-19.9968,178.7,12,4.6
GOSHIP A16N,53.5008,-19.9968,150.7,10.9,4.6
GOSHIP A16N,53.5008,-19.9968,123.9,10.1,4.8
GOSHIP A16N,53.5008,-19.9968,97.8,8.7,5.3
GOSHIP A16N,53.5008,-19.9968,71.1,6.5,5.9
GOSHIP A16N,53.5008,-19.9968,43.7,4.7,9.7
GOSHIP A16N,51.9957,-20.0003,3804.1,22.1,4.7
GOSHIP A16N,51.9957,-20.0003,3500.5,21.8,4.8
GOSHIP A16N,51.9957,-20.0003,3151.4,20.6,4.8
GOSHIP A16N,51.9957,-20.0003,2725.4,18.7,4.8
GOSHIP A16N,51.9957,-20.0003,2338.4,17.6,4.8
GOSHIP A16N,51.9957,-20.0003,1911,17.2,4.9
GOSHIP A16N,51.9957,-20.0003,1534.8,17.2,4.8
GOSHIP A16N,51.9957,-20.0003,1232.5,17.3,4.8
GOSHIP A16N,51.9957,-20.0003,1054.3,17.4,4.8
GOSHIP A16N,51.9957,-20.0003,896,17.5,4.8
GOSHIP A16N,51.9957,-20.0003,712.1,17.8,4.8
GOSHIP A16N,51.9957,-20.0003,620.1,18,4.9
GOSHIP A16N,51.9957,-20.0003,486.3,18.5,5
GOSHIP A16N,51.9957,-20.0003,406.4,18.8,4.9
GOSHIP A16N,51.9957,-20.0003,315.7,17.5,4.8
GOSHIP A16N,51.9957,-20.0003,254.3,16,4.7
GOSHIP A16N,51.9957,-20.0003,186.7,12.2,4.7
GOSHIP A16N,51.9957,-20.0003,142.4,11.8,4.6
GOSHIP A16N,51.9957,-20.0003,119.5,11.2,4.6
GOSHIP A16N,51.9957,-20.0003,91,10,4.7
GOSHIP A16N,51.9957,-20.0003,67.6,7.7,4.8
GOSHIP A16N,51.9957,-20.0003,41.9,5,7.9
GOSHIP A16N,51.9957,-20.0003,19.4,0.4,13
GOSHIP A16N,49.5084,-20.0015,3972.6,22,4.7
GOSHIP A16N,49.5084,-20.0015,3699.4,21.3,4.8
GOSHIP A16N,49.5084,-20.0015,3298.2,19.9,4.8
GOSHIP A16N,49.5084,-20.0015,2899.1,18.9,4.8
GOSHIP A16N,49.5084,-20.0015,2498.5,17.3,4.9
GOSHIP A16N,49.5084,-20.0015,2098.9,17.3,4.9
GOSHIP A16N,49.5084,-20.0015,1675.8,17.3,4.8
GOSHIP A16N,49.5084,-20.0015,1348.8,17.3,4.8
GOSHIP A16N,49.5084,-20.0015,1136.7,17.5,4.8
GOSHIP A16N,49.5084,-20.0015,1024,17.8,4.8
GOSHIP A16N,49.5084,-20.0015,874.2,18.7,4.9
GOSHIP A16N,49.5084,-20.0015,698.9,18.3,4.8
GOSHIP A16N,49.5084,-20.0015,537.2,14.7,4.6
GOSHIP A16N,49.5084,-20.0015,435.7,11.7,4.5
GOSHIP A16N,49.5084,-20.0015,382.5,11.3,4.5
GOSHIP A16N,49.5084,-20.0015,310.9,12.2,4.4
GOSHIP A16N,49.5084,-20.0015,223.8,10,4.5
GOSHIP A16N,49.5084,-20.0015,161.9,8.5,5.2
GOSHIP A16N,49.5084,-20.0015,137.3,8.1,5.4
GOSHIP A16N,49.5084,-20.0015,111.5,7.5,5.8
GOSHIP A16N,49.5084,-20.0015,86.8,6.7,5.8
GOSHIP A16N,49.5084,-20.0015,62,4.5,6
GOSHIP A16N,49.5084,-20.0015,31.6,0.7,14
GOSHIP A16N,47.9997,-20.0008,4430.2,22.1,4.8
GOSHIP A16N,47.9997,-20.0008,4098.9,22,4.7
GOSHIP A16N,47.9997,-20.0008,3696.5,21.7,4.7
GOSHIP A16N,47.9997,-20.0008,3298,20.7,4.8
GOSHIP A16N,47.9997,-20.0008,2897.8,19,4.8
GOSHIP A16N,47.9997,-20.0008,2496.8,17.5,4.9
GOSHIP A16N,47.9997,-20.0008,2099.6,17.2,4.9
GOSHIP A16N,47.9997,-20.0008,1672.9,17.3,4.8
GOSHIP A16N,47.9997,-20.0008,1349,17.4,4.8
GOSHIP A16N,47.9997,-20.0008,1174.2,17.6,4.7
GOSHIP A16N,47.9997,-20.0008,1024.4,18,4.8
GOSHIP A16N,47.9997,-20.0008,766.9,18.7,4.9
GOSHIP A16N,47.9997,-20.0008,613.4,18.8,4.9
GOSHIP A16N,47.9997,-20.0008,503.4,17.4,4.7
GOSHIP A16N,47.9997,-20.0008,434.7,15,4.6
GOSHIP A16N,47.9997,-20.0008,361.6,13.6,4.5
GOSHIP A16N,47.9997,-20.0008,284.4,11.8,4.4
GOSHIP A16N,47.9997,-20.0008,196.8,9.8,4.5
GOSHIP A16N,47.9997,-20.0008,136.4,9,4.6
GOSHIP A16N,47.9997,-20.0008,110.9,8.6,4.5
GOSHIP A16N,47.9997,-20.0008,87,7.7,4.5
GOSHIP A16N,47.9997,-20.0008,60.6,3.6,4.9
GOSHIP A16N,46.9985,-19.9929,4603.9,21.9,4.8
GOSHIP A16N,46.9985,-19.9929,4058.2,21.6,4.8
GOSHIP A16N,46.9985,-19.9929,3600.3,20.8,4.8
GOSHIP A16N,46.9985,-19.9929,3199.3,19.4,4.8
GOSHIP A16N,46.9985,-19.9929,2777,17.8,4.8
GOSHIP A16N,46.9985,-19.9929,2399.7,16.9,4.8
GOSHIP A16N,46.9985,-19.9929,1998.4,16.9,4.8
GOSHIP A16N,46.9985,-19.9929,1598.7,17,4.8
GOSHIP A16N,46.9985,-19.9929,1298.5,17.4,4.8
GOSHIP A16N,46.9985,-19.9929,1099,17.6,4.7
GOSHIP A16N,46.9985,-19.9929,948,17.1,4.7
GOSHIP A16N,46.9985,-19.9929,799.6,16.6,4.6
GOSHIP A16N,46.9985,-19.9929,648.6,12.5,4.4
GOSHIP A16N,46.9985,-19.9929,498.2,10.5,4.3
GOSHIP A16N,46.9985,-19.9929,399.1,9.9,4.3
GOSHIP A16N,46.9985,-19.9929,323.1,8.7,4.3
GOSHIP A16N,46.9985,-19.9929,250.5,7.8,4.4
GOSHIP A16N,46.9985,-19.9929,173.2,7.7,4.4
GOSHIP A16N,46.9985,-19.9929,123.1,7,4.6
GOSHIP A16N,46.9985,-19.9929,98.2,6.7,4.8
GOSHIP A16N,46.9985,-19.9929,72.5,6.2,5
GOSHIP A16N,46.9985,-19.9929,49,2.9,6.2
GOSHIP A16N,46.0023,-20.0005,4922.4,22.2,4.8
GOSHIP A16N,46.0023,-20.0005,4473,22,4.7
GOSHIP A16N,46.0023,-20.0005,4173,21.8,4.8
GOSHIP A16N,46.0023,-20.0005,3758.1,21,4.8
GOSHIP A16N,46.0023,-20.0005,3257.7,19,4.9
GOSHIP A16N,46.0023,-20.0005,2773.2,17.2,4.8
GOSHIP A16N,46.0023,-20.0005,2298.7,17.3,4.8
GOSHIP A16N,46.0023,-20.0005,1898.5,17.4,4.9
GOSHIP A16N,46.0023,-20.0005,1523.4,17.5,4.9
GOSHIP A16N,46.0023,-20.0005,1248.8,17.7,4.7
GOSHIP A16N,46.0023,-20.0005,1023.2,17.7,4.6
GOSHIP A16N,46.0023,-20.0005,958,17.8,4.6
GOSHIP A16N,46.0023,-20.0005,724.2,12.5,4.5
GOSHIP A16N,46.0023,-20.0005,575.2,10.9,4.3
GOSHIP A16N,46.0023,-20.0005,448.8,10,4.3
GOSHIP A16N,46.0023,-20.0005,349.1,8.4,4.4
GOSHIP A16N,46.0023,-20.0005,261.5,8.5,4.5
GOSHIP A16N,46.0023,-20.0005,186.5,8.3,4.3
GOSHIP A16N,46.0023,-20.0005,123.8,7,4.5
GOSHIP A16N,46.0023,-20.0005,85.7,6.8,4.8
GOSHIP A16N,46.0023,-20.0005,60.8,2.7,6.8
GOSHIP A16N,46.0023,-20.0005,35.7,0.4,12.5
GOSHIP A16N,44.9997,-20.0005,4381.8,22,4.7
GOSHIP A16N,44.9997,-20.0005,4096.8,21.8,4.8
GOSHIP A16N,44.9997,-20.0005,3719.9,21,4.8
GOSHIP A16N,44.9997,-20.0005,3355.4,19.8,4.9
GOSHIP A16N,44.9997,-20.0005,2943.4,18.4,4.8
GOSHIP A16N,44.9997,-20.0005,2527.1,17.4,4.9
GOSHIP A16N,44.9997,-20.0005,2104.7,17.4,4.9
GOSHIP A16N,44.9997,-20.0005,1663.6,17.2,4.8
GOSHIP A16N,44.9997,-20.0005,1352.2,17.8,4.8
